customer_id,customer_segment,current_plan,current_plan_cost,call_minutes,sms_count,data_gb,roaming_mins,recommendation_rank,recommended_plan,recommended_cost,potential_savings,savings_percentage
C232,Moderate Users,Plan1,920.99,1327,447,27.91,226,2,Plan7,1252.0,-331.01,-35.94067253716109
C232,Moderate Users,Plan1,920.99,1327,447,27.91,226,3,Plan9,1289.1799999999998,-368.1899999999998,-39.977632764742275
C233,Low Usage,Plan5,2044.42,143,113,41.1,191,1,Plan7,619.33,1425.0900000000001,69.70632257559602
C233,Low Usage,Plan5,2044.42,143,113,41.1,191,2,Plan1,957.82,1086.6,53.14954852721064
C233,Low Usage,Plan5,2044.42,143,113,41.1,191,3,Plan10,1311.67,732.75,35.84146114790503
C234,Moderate Users,Plan8,2001.84,1291,406,19.47,133,1,Plan9,620.49,1381.35,69.0040163049994
C234,Moderate Users,Plan8,2001.84,1291,406,19.47,133,2,Plan1,713.15,1288.69,64.37527474723255
C234,Moderate Users,Plan8,2001.84,1291,406,19.47,133,3,Plan2,920.5400000000001,1081.2999999999997,54.01530591855492
C235,Heavy Voice Users,Plan1,545.0799999999999,1143,200,12.84,128,1,Plan1,545.0799999999999,0.0,0.0
C235,Heavy Voice Users,Plan1,545.0799999999999,1143,200,12.84,128,2,Plan9,552.28,-7.2000000000000455,-1.3209070228223465
C235,Heavy Voice Users,Plan1,545.0799999999999,1143,200,12.84,128,3,Plan2,813.77,-268.69000000000005,-49.29368166140752
C236,Low Usage,Plan5,1966.33,1165,135,40.15,134,1,Plan1,904.4300000000001,1061.8999999999999,54.00416003417534
C236,Low Usage,Plan5,1966.33,1165,135,40.15,134,2,Plan7,977.8,988.53,50.27284331724583
C236,Low Usage,Plan5,1966.33,1165,135,40.15,134,3,Plan4,1560.4399999999998,405.8900000000001,20.642008208184798
C237,Data-Heavy Users,Plan5,1460.87,785,484,23.49,85,1,Plan1,790.1300000000001,670.7399999999998,45.913736335197505
C237,Data-Heavy Users,Plan5,1460.87,785,484,23.49,85,2,Plan9,833.4,627.4699999999999,42.95180269291586
C237,Data-Heavy Users,Plan5,1460.87,785,484,23.49,85,3,Plan10,840.9699999999999,619.9,42.433618323327885
C238,Data-Heavy Users,Plan3,1707.85,1066,319,24.11,16,1,Plan1,623.11,1084.7399999999998,63.514945691951866
C238,Data-Heavy Users,Plan3,1707.85,1066,319,24.11,16,2,Plan9,821.39,886.4599999999999,51.90502678806686
C238,Data-Heavy Users,Plan3,1707.85,1066,319,24.11,16,3,Plan7,870.7900000000001,837.0599999999998,49.012501097871585
C239,Moderate Users,Plan4,1045.87,1948,139,13.57,260,1,Plan1,680.5699999999999,365.29999999999995,34.927859102947785
C239,Moderate Users,Plan4,1045.87,1948,139,13.57,260,2,Plan9,898.97,146.89999999999986,14.045722699761908
C239,Moderate Users,Plan4,1045.87,1948,139,13.57,260,3,Plan4,1045.87,0.0,0.0
C240,Low Usage,Plan4,1431.03,666,80,39.47,282,1,Plan7,756.67,674.36,47.124099424889764
C240,Low Usage,Plan4,1431.03,666,80,39.47,282,2,Plan1,1002.15,428.88,29.970021592838727
C240,Low Usage,Plan4,1431.03,666,80,39.47,282,3,Plan4,1431.03,0.0,0.0
C241,Balanced High Users,Plan9,606.67,915,92,6.7,291,1,Plan1,582.62,24.049999999999955,3.9642639326157476
C241,Balanced High Users,Plan9,606.67,915,92,6.7,291,2,Plan9,606.67,0.0,0.0
C241,Balanced High Users,Plan9,606.67,915,92,6.7,291,3,Plan5,774.8199999999999,-168.14999999999998,-27.7168806764798
C242,Heavy Voice Users,Plan7,786.91,873,20,23.54,123,1,Plan1,680.5799999999999,106.33000000000004,13.512345757456387
C242,Heavy Voice Users,Plan7,786.91,873,20,23.54,123,2,Plan7,786.91,0.0,0.0
C242,Heavy Voice Users,Plan7,786.91,873,20,23.54,123,3,Plan9,817.0899999999999,-30.17999999999995,-3.8352543492902553
C243,Low Usage,Plan10,1571.48,519,50,45.93,48,1,Plan7,529.24,1042.24,66.32219309186245
C243,Low Usage,Plan10,1571.48,519,50,45.93,48,2,Plan1,917.6500000000001,653.8299999999999,41.60600198538956
C243,Low Usage,Plan10,1571.48,519,50,45.93,48,3,Plan4,1571.12,0.36000000000012733,0.022908341181569432
C244,Low Usage,Plan2,918.74,313,143,26.64,147,1,Plan7,591.61,327.13,35.60637394692731
C244,Low Usage,Plan2,918.74,313,143,26.64,147,2,Plan1,738.16,180.58000000000004,19.65517992032567
C244,Low Usage,Plan2,918.74,313,143,26.64,147,3,Plan10,768.88,149.86,16.311470056816944
C245,Balanced High Users,Plan9,582.25,140,217,8.95,225,1,Plan2,482.25,100.0,17.174753112924
C245,Balanced High Users,Plan9,582.25,140,217,8.95,225,2,Plan10,504.75,77.5,13.310433662516102
C245,Balanced High Users,Plan9,582.25,140,217,8.95,225,3,Plan1,564.35,17.899999999999977,3.0742808072133925
C246,Low Usage,Plan1,849.42,1053,110,37.58,104,1,Plan1,849.42,0.0,0.0
C246,Low Usage,Plan1,849.42,1053,110,37.58,104,2,Plan7,888.3399999999999,-38.91999999999996,-4.581950036495487
C246,Low Usage,Plan1,849.42,1053,110,37.58,104,3,Plan4,1424.26,-574.84,-67.67441312895859
C247,Low Usage,Plan4,1183.4199999999996,415,145,34.73,74,1,Plan7,545.62,637.7999999999996,53.894644335907785
C247,Low Usage,Plan4,1183.4199999999996,415,145,34.73,74,2,Plan1,790.77,392.64999999999964,33.179260110527096
C247,Low Usage,Plan4,1183.4199999999996,415,145,34.73,74,3,Plan10,1098.0199999999998,85.39999999999986,7.216372885366133
C248,Balanced High Users,Plan3,1142.6100000000001,316,129,16.35,246,1,Plan2,551.44,591.1700000000001,51.73856346434916
C248,Balanced High Users,Plan3,1142.6100000000001,316,129,16.35,246,2,Plan10,557.86,584.7500000000001,51.17669195963628
C248,Balanced High Users,Plan3,1142.6100000000001,316,129,16.35,246,3,Plan9,590.02,552.5900000000001,48.36208330051374
C249,Low Usage,Plan9,1817.21,213,28,36.0,233,1,Plan7,645.79,1171.42,64.46255523577352
C249,Low Usage,Plan9,1817.21,213,28,36.0,233,2,Plan1,921.76,895.45,49.27608806907292
C249,Low Usage,Plan9,1817.21,213,28,36.0,233,3,Plan10,1132.51,684.7,37.678639232669866
C250,Heavy Voice Users,Plan5,1113.73,1263,186,20.67,5,1,Plan1,558.3100000000001,555.42,49.87025580706275
C250,Heavy Voice Users,Plan5,1113.73,1263,186,20.67,5,2,Plan9,602.7600000000002,510.9699999999998,45.87916281324915
C250,Heavy Voice Users,Plan5,1113.73,1263,186,20.67,5,3,Plan2,853.5300000000001,260.19999999999993,23.36293356558591
C251,Balanced High Users,Plan2,545.78,126,464,4.66,142,1,Plan10,465.74,80.03999999999996,14.665249734325181
C251,Balanced High Users,Plan2,545.78,126,464,4.66,142,2,Plan2,545.78,0.0,0.0
C251,Balanced High Users,Plan2,545.78,126,464,4.66,142,3,Plan1,571.18,-25.399999999999977,-4.65388984572538
C252,Heavy Voice Users,Plan9,531.5600000000001,1142,139,15.93,73,1,Plan9,531.5600000000001,0.0,0.0
C252,Heavy Voice Users,Plan9,531.5600000000001,1142,139,15.93,73,2,Plan1,545.65,-14.089999999999918,-2.650688539393468
C252,Heavy Voice Users,Plan9,531.5600000000001,1142,139,15.93,73,3,Plan2,793.05,-261.4899999999999,-49.19294153058919
C253,Moderate Users,Plan3,1242.4999999999998,1595,249,2.55,245,1,Plan1,495.54999999999995,746.9499999999998,60.11670020120724
C253,Moderate Users,Plan3,1242.4999999999998,1595,249,2.55,245,2,Plan9,762.81,479.6899999999998,38.60684104627766
C253,Moderate Users,Plan3,1242.4999999999998,1595,249,2.55,245,3,Plan8,869.8199999999999,372.67999999999984,29.99436619718309
C254,Balanced High Users,Plan8,926.62,884,276,7.87,119,1,Plan1,473.99,452.63,48.84742397099134
C254,Balanced High Users,Plan8,926.62,884,276,7.87,119,2,Plan9,543.03,383.59000000000003,41.3966890418942
C254,Balanced High Users,Plan8,926.62,884,276,7.87,119,3,Plan2,714.6099999999999,212.0100000000001,22.879929205067892
C255,Balanced High Users,Plan10,477.96000000000004,241,291,13.55,151,1,Plan10,477.96000000000004,0.0,0.0
C255,Balanced High Users,Plan10,477.96000000000004,241,291,13.55,151,2,Plan2,488.54,-10.579999999999984,-2.2135743576868325
C255,Balanced High Users,Plan10,477.96000000000004,241,291,13.55,151,3,Plan9,554.87,-76.90999999999997,-16.091304711691347
C256,Moderate Users,Plan4,1829.55,1308,322,43.8,232,1,Plan1,1036.8799999999999,792.6700000000001,43.325954469678344
C256,Moderate Users,Plan4,1829.55,1308,322,43.8,232,2,Plan7,1161.31,668.24,36.52482850974283
C256,Moderate Users,Plan4,1829.55,1308,322,43.8,232,3,Plan4,1829.55,0.0,0.0
C257,Balanced High Users,Plan7,636.34,321,200,8.41,218,1,Plan2,542.93,93.41000000000008,14.67925951535344
C257,Balanced High Users,Plan7,636.34,321,200,8.41,218,2,Plan10,547.05,89.29000000000008,14.03180689568471
C257,Balanced High Users,Plan7,636.34,321,200,8.41,218,3,Plan1,552.29,84.05000000000007,13.208347738630302
C258,Moderate Users,Plan9,883.43,1895,19,9.03,271,1,Plan1,598.51,284.91999999999996,32.25156492308388
C258,Moderate Users,Plan9,883.43,1895,19,9.03,271,2,Plan9,883.43,0.0,0.0
C258,Moderate Users,Plan9,883.43,1895,19,9.03,271,3,Plan4,1005.4100000000001,-121.98000000000013,-13.807545589350614
C259,Balanced High Users,Plan10,782.47,833,162,20.3,182,1,Plan9,589.44,193.02999999999997,24.66931639551676
C259,Balanced High Users,Plan10,782.47,833,162,20.3,182,2,Plan1,680.9399999999999,101.53000000000009,12.975577338428321
C259,Balanced High Users,Plan10,782.47,833,162,20.3,182,3,Plan2,737.3500000000001,45.11999999999989,5.766355259626553
C260,Low Usage,Plan10,1749.68,1138,68,41.28,194,1,Plan1,962.3199999999999,787.3600000000001,45.00022861323214
C260,Low Usage,Plan10,1749.68,1138,68,41.28,194,2,Plan7,998.59,751.09,42.92727813085821
C260,Low Usage,Plan10,1749.68,1138,68,41.28,194,3,Plan4,1579.67,170.01,9.71663389877006
C261,Moderate Users,Plan2,1228.75,1905,480,14.0,200,1,Plan1,746.52,482.23,39.245574771108856
C261,Moderate Users,Plan2,1228.75,1905,480,14.0,200,2,Plan9,893.92,334.83000000000004,27.249643947100715
C261,Moderate Users,Plan2,1228.75,1905,480,14.0,200,3,Plan4,1172.22,56.52999999999997,4.600610376398777
C262,Moderate Users,Plan8,2365.74,1663,280,23.66,132,1,Plan1,688.6199999999999,1677.12,70.89198305815518
C262,Moderate Users,Plan8,2365.74,1663,280,23.66,132,2,Plan9,1027.9799999999998,1337.76,56.54721144335389
C262,Moderate Users,Plan8,2365.74,1663,280,23.66,132,3,Plan4,1144.68,1221.0599999999997,51.61429404752846
C263,Moderate Users,Plan2,1789.1000000000001,1315,372,34.45,144,1,Plan1,889.9699999999999,899.1300000000002,50.25599463417362
C263,Moderate Users,Plan2,1789.1000000000001,1315,372,34.45,144,2,Plan7,1143.28,645.8200000000002,36.09747917947572
C263,Moderate Users,Plan2,1789.1000000000001,1315,372,34.45,144,3,Plan4,1496.3200000000002,292.78,16.364652618635063
C264,Low Usage,Plan9,2779.93,1515,108,46.97,164,1,Plan1,1014.69,1765.2399999999998,63.49944063339724
C264,Low Usage,Plan9,2779.93,1515,108,46.97,164,2,Plan7,1217.2,1562.7299999999998,56.21472483120078
C264,Low Usage,Plan9,2779.93,1515,108,46.97,164,3,Plan4,1881.48,898.4499999999998,32.319159115517294
C265,Moderate Users,Plan2,1574.7399999999998,1855,164,27.95,162,1,Plan1,765.9899999999999,808.7499999999999,51.35768444314617
C265,Moderate Users,Plan2,1574.7399999999998,1855,164,27.95,162,2,Plan4,1299.1399999999999,275.5999999999999,17.501301802202267
C265,Moderate Users,Plan2,1574.7399999999998,1855,164,27.95,162,3,Plan7,1430.1399999999999,144.5999999999999,9.182468216975497
C266,Low Usage,Plan3,2286.31,1409,61,39.43,149,1,Plan1,905.8699999999999,1380.44,60.3785138498279
C266,Low Usage,Plan3,2286.31,1409,61,39.43,149,2,Plan7,1140.9699999999998,1145.3400000000001,50.09556884237046
C266,Low Usage,Plan3,2286.31,1409,61,39.43,149,3,Plan4,1565.05,721.26,31.54690308838259
C267,Data-Heavy Users,Plan3,2732.21,1260,464,46.87,3,1,Plan1,1019.8299999999999,1712.38,62.67380618620092
C267,Data-Heavy Users,Plan3,2732.21,1260,464,46.87,3,2,Plan7,1080.5200000000002,1651.6899999999998,60.45252744115569
C267,Data-Heavy Users,Plan3,2732.21,1260,464,46.87,3,3,Plan10,1935.26,796.95,29.168694939261623
C268,Data-Heavy Users,Plan8,2344.94,309,481,25.51,123,1,Plan10,713.05,1631.89,69.59197250249474
C268,Data-Heavy Users,Plan8,2344.94,309,481,25.51,123,2,Plan7,713.11,1631.83,69.58941380163245
C268,Data-Heavy Users,Plan8,2344.94,309,481,25.51,123,3,Plan1,841.47,1503.47,64.11549975692343
C269,Low Usage,Plan1,740.02,327,137,27.06,142,1,Plan7,588.46,151.55999999999995,20.480527553309365
C269,Low Usage,Plan1,740.02,327,137,27.06,142,2,Plan1,740.02,0.0,0.0
C269,Low Usage,Plan1,740.02,327,137,27.06,142,3,Plan10,789.49,-49.47000000000003,-6.684954460690255
C270,Data-Heavy Users,Plan1,952.3899999999999,191,343,47.87,19,1,Plan7,556.51,395.8799999999999,41.567005113451415
C270,Data-Heavy Users,Plan1,952.3899999999999,191,343,47.87,19,2,Plan1,952.3899999999999,0.0,0.0
C270,Data-Heavy Users,Plan1,952.3899999999999,191,343,47.87,19,3,Plan10,1494.86,-542.47,-56.958808891315535
C271,Heavy Voice Users,Plan5,831.04,1520,134,7.44,89,1,Plan1,446.8,384.23999999999995,46.2360415864459
C271,Heavy Voice Users,Plan5,831.04,1520,134,7.44,89,2,Plan9,677.3399999999999,153.70000000000005,18.494897959183678
C271,Heavy Voice Users,Plan5,831.04,1520,134,7.44,89,3,Plan5,831.04,0.0,0.0
C272,Heavy Voice Users,Plan6,1244.47,1832,399,5.36,27,1,Plan1,448.08000000000004,796.39,63.99431083111686
C272,Heavy Voice Users,Plan6,1244.47,1832,399,5.36,27,2,Plan9,779.4100000000001,465.05999999999995,37.3701254349241
C272,Heavy Voice Users,Plan6,1244.47,1832,399,5.36,27,3,Plan8,965.8000000000002,278.66999999999985,22.39266515062636
C273,Heavy Voice Users,Plan9,1168.6699999999998,1999,31,24.06,93,1,Plan1,733.4200000000001,435.2499999999998,37.24319097777815
C273,Heavy Voice Users,Plan9,1168.6699999999998,1999,31,24.06,93,2,Plan4,1134.55,34.11999999999989,2.919558130182164
C273,Heavy Voice Users,Plan9,1168.6699999999998,1999,31,24.06,93,3,Plan9,1168.6699999999998,0.0,0.0
C274,Heavy Voice Users,Plan5,1303.57,1727,46,13.63,203,1,Plan1,609.35,694.2199999999999,53.255291238675326
C274,Heavy Voice Users,Plan5,1303.57,1727,46,13.63,203,2,Plan9,796.11,507.4599999999999,38.92848101751344
C274,Heavy Voice Users,Plan5,1303.57,1727,46,13.63,203,3,Plan4,951.1300000000001,352.4399999999998,27.03652277975098
C275,Moderate Users,Plan9,1069.7900000000002,1444,487,24.42,211,1,Plan1,895.22,174.57000000000016,16.31815589975604
C275,Moderate Users,Plan9,1069.7900000000002,1444,487,24.42,211,2,Plan9,1069.7900000000002,0.0,0.0
C275,Moderate Users,Plan9,1069.7900000000002,1444,487,24.42,211,3,Plan4,1230.92,-161.12999999999988,-15.061834565662405
C276,Moderate Users,Plan2,1045.76,1745,292,12.59,153,1,Plan1,559.8299999999999,485.93000000000006,46.46668451652388
C276,Moderate Users,Plan2,1045.76,1745,292,12.59,153,2,Plan9,784.27,261.49,25.004781211750306
C276,Moderate Users,Plan2,1045.76,1745,292,12.59,153,3,Plan4,1041.89,3.869999999999891,0.3700657894736738
C277,Low Usage,Plan4,1291.9900000000002,1114,188,32.09,178,1,Plan1,831.33,460.6600000000002,35.65507472968058
C277,Low Usage,Plan4,1291.9900000000002,1114,188,32.09,178,2,Plan7,973.39,318.60000000000025,24.659633588495282
C277,Low Usage,Plan4,1291.9900000000002,1114,188,32.09,178,3,Plan4,1291.9900000000002,0.0,0.0
C278,Balanced High Users,Plan9,632.3,496,485,12.01,267,1,Plan9,632.3,0.0,0.0
C278,Balanced High Users,Plan9,632.3,496,485,12.01,267,2,Plan10,654.85,-22.550000000000068,-3.566345089356329
C278,Balanced High Users,Plan9,632.3,496,485,12.01,267,3,Plan2,736.01,-103.71000000000004,-16.40202435552745
C279,Low Usage,Plan6,2786.0,387,34,33.73,104,1,Plan7,564.52,2221.48,79.73725771715722
C279,Low Usage,Plan6,2786.0,387,34,33.73,104,2,Plan1,799.37,1986.63,71.30760947595118
C279,Low Usage,Plan6,2786.0,387,34,33.73,104,3,Plan10,1059.96,1726.04,61.954055994257
C280,Heavy Voice Users,Plan6,623.97,252,60,2.43,47,1,Plan1,351.43,272.54,43.678381973492314
C280,Heavy Voice Users,Plan6,623.97,252,60,2.43,47,2,Plan10,434.25,189.72000000000003,30.40530794749748
C280,Heavy Voice Users,Plan6,623.97,252,60,2.43,47,3,Plan2,454.13,169.84000000000003,27.219257336089882
C281,Heavy Voice Users,Plan5,1182.97,749,22,21.43,60,1,Plan1,607.79,575.1800000000001,48.62168947648715
C281,Heavy Voice Users,Plan5,1182.97,749,22,21.43,60,2,Plan9,631.3100000000001,551.66,46.63347337633245
C281,Heavy Voice Users,Plan5,1182.97,749,22,21.43,60,3,Plan7,669.0999999999999,513.8700000000001,43.43897140248697
C282,Moderate Users,Plan3,1392.3400000000001,1759,436,1.84,96,1,Plan1,480.12,912.2200000000001,65.5170432509301
C282,Moderate Users,Plan3,1392.3400000000001,1759,436,1.84,96,2,Plan9,788.66,603.6800000000002,43.35722596492237
C282,Moderate Users,Plan3,1392.3400000000001,1759,436,1.84,96,3,Plan8,951.66,440.6800000000002,31.650315296551142
C283,Data-Heavy Users,Plan4,857.94,664,462,17.55,109,1,Plan9,567.1700000000001,290.77,33.89164743455253
C283,Data-Heavy Users,Plan4,857.94,664,462,17.55,109,2,Plan10,657.03,200.91000000000008,23.41772151898735
C283,Data-Heavy Users,Plan4,857.94,664,462,17.55,109,3,Plan1,713.47,144.47000000000003,16.839172902533978
C284,Heavy Voice Users,Plan5,517.69,307,231,2.83,12,1,Plan1,331.43,186.26000000000005,35.9790608279086
C284,Heavy Voice Users,Plan5,517.69,307,231,2.83,12,2,Plan10,443.65,74.04000000000008,14.30199540265411
C284,Heavy Voice Users,Plan5,517.69,307,231,2.83,12,3,Plan2,461.53,56.16000000000008,10.848191002337321
C285,Heavy Voice Users,Plan4,932.03,1717,81,4.11,107,1,Plan1,416.47,515.56,55.31581601450597
C285,Heavy Voice Users,Plan4,932.03,1717,81,4.11,107,2,Plan9,756.89,175.14,18.79124062530176
C285,Heavy Voice Users,Plan4,932.03,1717,81,4.11,107,3,Plan8,795.74,136.28999999999996,14.622919863094532
C286,Low Usage,Plan2,2062.31,306,165,44.55,292,1,Plan7,682.96,1379.35,66.88373716851491
C286,Low Usage,Plan2,2062.31,306,165,44.55,292,2,Plan1,1075.3899999999999,986.9200000000001,47.85507513419419
C286,Low Usage,Plan2,2062.31,306,165,44.55,292,3,Plan10,1532.23,530.0799999999999,25.70321629628911
C287,Balanced High Users,Plan1,571.47,960,36,6.23,284,1,Plan1,571.47,0.0,0.0
C287,Balanced High Users,Plan1,571.47,960,36,6.23,284,2,Plan9,604.08,-32.610000000000014,-5.706336290618933
C287,Balanced High Users,Plan1,571.47,960,36,6.23,284,3,Plan5,751.45,-179.98000000000002,-31.49421666929148
C288,Heavy Voice Users,Plan9,512.32,955,67,0.59,36,1,Plan1,324.92,187.40000000000003,36.57870081199251
C288,Heavy Voice Users,Plan9,512.32,955,67,0.59,36,2,Plan9,512.32,0.0,0.0
C288,Heavy Voice Users,Plan9,512.32,955,67,0.59,36,3,Plan6,520.24,-7.919999999999959,-1.5459088069956197
C289,Low Usage,Plan6,3620.5099999999998,274,290,44.64,261,1,Plan7,673.99,2946.5199999999995,81.38411439272367
C289,Low Usage,Plan6,3620.5099999999998,274,290,44.64,261,2,Plan1,1054.24,2566.2699999999995,70.8814504033962
C289,Low Usage,Plan6,3620.5099999999998,274,290,44.64,261,3,Plan10,1506.13,2114.3799999999997,58.40005966010313
C290,Heavy Voice Users,Plan10,1018.93,1511,128,6.6,32,1,Plan1,394.84000000000003,624.0899999999999,61.249546092469544
C290,Heavy Voice Users,Plan10,1018.93,1511,128,6.6,32,2,Plan9,652.92,366.01,35.92101518259351
C290,Heavy Voice Users,Plan10,1018.93,1511,128,6.6,32,3,Plan5,750.7599999999999,268.1700000000001,26.31878539251961
C291,Low Usage,Plan10,1855.1799999999998,823,121,46.54,297,1,Plan7,865.03,990.1499999999999,53.37217951896851
C291,Low Usage,Plan10,1855.1799999999998,823,121,46.54,297,2,Plan1,1104.86,750.3199999999999,40.44459297750084
C291,Low Usage,Plan10,1855.1799999999998,823,121,46.54,297,3,Plan4,1743.1499999999999,112.02999999999997,6.038767127718065
C292,Balanced High Users,Plan10,523.55,294,466,19.7,195,1,Plan10,523.55,0.0,0.0
C292,Balanced High Users,Plan10,523.55,294,466,19.7,195,2,Plan9,600.15,-76.60000000000002,-14.6308853022634
C292,Balanced High Users,Plan10,523.55,294,466,19.7,195,3,Plan2,620.1899999999999,-96.63999999999999,-18.458599942698882
C293,Balanced High Users,Plan5,1061.95,512,468,10.01,276,1,Plan9,630.7,431.25,40.60925655633504
C293,Balanced High Users,Plan5,1061.95,512,468,10.01,276,2,Plan10,664.08,397.87,37.4659823908847
C293,Balanced High Users,Plan5,1061.95,512,468,10.01,276,3,Plan2,732.34,329.61,31.038184471961955
C294,Data-Heavy Users,Plan9,1187.81,87,328,28.59,74,1,Plan7,581.26,606.55,51.06456419797779
C294,Data-Heavy Users,Plan9,1187.81,87,328,28.59,74,2,Plan1,729.95,457.8599999999999,38.546568895698805
C294,Data-Heavy Users,Plan9,1187.81,87,328,28.59,74,3,Plan10,768.79,419.02,35.276685665215815
C295,Moderate Users,Plan3,1422.2200000000003,1812,412,3.88,167,1,Plan1,539.52,882.7000000000003,62.0649407264699
C295,Moderate Users,Plan3,1422.2200000000003,1812,412,3.88,167,2,Plan9,827.58,594.6400000000002,41.810690329203645
C295,Moderate Users,Plan3,1422.2200000000003,1812,412,3.88,167,3,Plan8,968.86,453.36000000000024,31.876924807695023
C296,Data-Heavy Users,Plan8,3256.3599999999997,1887,478,33.47,11,1,Plan1,862.03,2394.33,73.52780405114913
C296,Data-Heavy Users,Plan8,3256.3599999999997,1887,478,33.47,11,2,Plan7,1489.8100000000002,1766.5499999999995,54.24922305887554
C296,Data-Heavy Users,Plan8,3256.3599999999997,1887,478,33.47,11,3,Plan4,1608.6499999999999,1647.7099999999998,50.59974941345552
C297,Data-Heavy Users,Plan1,580.0600000000001,273,313,19.1,53,1,Plan10,446.94,133.12000000000006,22.949350067234434
C297,Data-Heavy Users,Plan1,580.0600000000001,273,313,19.1,53,2,Plan2,464.12,115.94000000000005,19.987587490949217
C297,Data-Heavy Users,Plan1,580.0600000000001,273,313,19.1,53,3,Plan9,518.61,61.450000000000045,10.59373168292936
C298,Moderate Users,Plan7,1575.43,1804,497,33.64,210,1,Plan1,1021.96,553.47,35.13136096176917
C298,Moderate Users,Plan7,1575.43,1804,497,33.64,210,2,Plan7,1575.43,0.0,0.0
C298,Moderate Users,Plan7,1575.43,1804,497,33.64,210,3,Plan4,1649.81,-74.37999999999988,-4.721250706156407
C299,Data-Heavy Users,Plan9,1467.67,719,428,31.77,120,1,Plan7,789.64,678.0300000000001,46.19771474514026
C299,Data-Heavy Users,Plan9,1467.67,719,428,31.77,120,2,Plan1,880.41,587.2600000000001,40.01308195984111
C299,Data-Heavy Users,Plan9,1467.67,719,428,31.77,120,3,Plan10,1147.08,320.59000000000015,21.843466174276244
C300,Balanced High Users,Plan10,697.45,684,371,10.96,175,1,Plan9,565.2,132.25,18.9619327550362
C300,Balanced High Users,Plan10,697.45,684,371,10.96,175,2,Plan1,606.1600000000001,91.28999999999996,13.089110330489634
C300,Balanced High Users,Plan10,697.45,684,371,10.96,175,3,Plan2,684.8899999999999,12.560000000000173,1.800845938776998
C301,Moderate Users,Plan7,1091.23,1228,338,38.38,184,1,Plan1,944.0200000000001,147.20999999999992,13.490281608826729
C301,Moderate Users,Plan7,1091.23,1228,338,38.38,184,2,Plan7,1091.23,0.0,0.0
C301,Moderate Users,Plan7,1091.23,1228,338,38.38,184,3,Plan4,1612.03,-520.8,-47.72596061325293
C302,Heavy Voice Users,Plan4,1251.93,1352,174,30.65,18,1,Plan1,697.4100000000001,554.52,44.29321128178093
C302,Heavy Voice Users,Plan4,1251.93,1352,174,30.65,18,2,Plan7,1022.5300000000001,229.39999999999998,18.323708194547617
C302,Heavy Voice Users,Plan4,1251.93,1352,174,30.65,18,3,Plan4,1251.93,0.0,0.0
C303,Balanced High Users,Plan8,672.1800000000001,768,31,5.82,242,1,Plan1,535.9,136.2800000000001,20.274331280311834
C303,Balanced High Users,Plan8,672.1800000000001,768,31,5.82,242,2,Plan9,588.54,83.6400000000001,12.443095599393034
C303,Balanced High Users,Plan8,672.1800000000001,768,31,5.82,242,3,Plan8,672.1800000000001,0.0,0.0
C304,Data-Heavy Users,Plan7,517.21,133,293,29.14,9,1,Plan7,517.21,0.0,0.0
C304,Data-Heavy Users,Plan7,517.21,133,293,29.14,9,2,Plan1,671.3,-154.08999999999992,-29.792540747471996
C304,Data-Heavy Users,Plan7,517.21,133,293,29.14,9,3,Plan10,759.69,-242.48000000000002,-46.882310860192185
C305,Moderate Users,Plan4,1413.44,1294,338,32.18,225,1,Plan1,892.94,520.5,36.82505093955173
C305,Moderate Users,Plan4,1413.44,1294,338,32.18,225,2,Plan7,1158.6399999999999,254.80000000000018,18.02694136291602
C305,Moderate Users,Plan4,1413.44,1294,338,32.18,225,3,Plan4,1413.44,0.0,0.0
C306,Heavy Voice Users,Plan1,614.8000000000001,887,78,24.96,6,1,Plan1,614.8000000000001,0.0,0.0
C306,Heavy Voice Users,Plan1,614.8000000000001,887,78,24.96,6,2,Plan7,722.02,-107.21999999999991,-17.43981782693557
C306,Heavy Voice Users,Plan1,614.8000000000001,887,78,24.96,6,3,Plan9,883.1400000000001,-268.34000000000003,-43.64671437865973
C307,Low Usage,Plan1,993.77,1327,57,40.21,257,1,Plan1,993.77,0.0,0.0
C307,Low Usage,Plan1,993.77,1327,57,40.21,257,2,Plan7,1157.3500000000001,-163.58000000000015,-16.4605492216509
C307,Low Usage,Plan1,993.77,1327,57,40.21,257,3,Plan4,1599.11,-605.3399999999999,-60.91349104923673
C308,Heavy Voice Users,Plan9,706.2,1685,119,10.19,2,1,Plan1,419.91,286.29,40.53950722175021
C308,Heavy Voice Users,Plan9,706.2,1685,119,10.19,2,2,Plan9,706.2,0.0,0.0
C308,Heavy Voice Users,Plan9,706.2,1685,119,10.19,2,3,Plan4,917.24,-211.03999999999996,-29.883885584820156
C309,Data-Heavy Users,Plan4,1649.7600000000002,718,331,43.43,81,1,Plan7,700.42,949.3400000000003,57.54412763068568
C309,Data-Heavy Users,Plan4,1649.7600000000002,718,331,43.43,81,2,Plan1,930.19,719.5700000000002,43.616647269905926
C309,Data-Heavy Users,Plan4,1649.7600000000002,718,331,43.43,81,3,Plan10,1583.0199999999998,66.74000000000046,4.045436912035718
C310,Heavy Voice Users,Plan7,922.99,1208,162,12.12,4,1,Plan1,446.44,476.55,51.63111192970672
C310,Heavy Voice Users,Plan7,922.99,1208,162,12.12,4,2,Plan9,530.45,392.53999999999996,42.52917149698263
